"FLIR_ID_Year","FLIR_ID","site","date","time","survey_time","photo_type","determined_usage","air_temperature_c","humidity","microhabitat_type","distance_from_object_m","meter_marker","marker_number","direction","record_id","latitude.x","longitude.x","latitude.y","longitude.y","observer","FLIR_ID_Date"
"FLIR1631_2023","FLIR1631","RV Pond",2023-06-06,"21:59","Night","transect","good",13.8,73.5,NA,1.03,10,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6918732223893,-80.5011254178691,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1631_2023-06"
"FLIR1635_2023","FLIR1635","RV Pond",2023-06-06,"22:00","Night","transect","good",13.8,73.5,NA,1.28,10,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6918762547396,-80.5011248683139,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1635_2023-06"
"FLIR1637_2023","FLIR1637","RV Pond",2023-06-06,"22:01","Night","transect","good",13.8,73.5,NA,1.38,8,NA,"North","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919033767298,-80.5011354011651,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1637_2023-06"
"FLIR1639_2023","FLIR1639","RV Pond",2023-06-06,"22:01","Night","transect","good",13.8,73.5,NA,1.37,8,NA,"South","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6918638533664,-80.5011567014312,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1639_2023-06"
"FLIR1641_2023","FLIR1641","RV Pond",2023-06-06,"22:01","Night","transect","good",13.8,73.5,NA,1.54,8,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919116761094,-80.5011739093139,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1641_2023-06"
"FLIR1643_2023","FLIR1643","RV Pond",2023-06-06,"22:02","Night","transect","good",13.8,73.5,NA,1.45,8,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919016688298,-80.5010999448015,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1643_2023-06"
"FLIR1645_2023","FLIR1645","RV Pond",2023-06-06,"22:03","Night","transect","good",13.8,73.5,NA,1.52,6,NA,"North","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919057701203,-80.5012237408175,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1645_2023-06"
"FLIR1647_2023","FLIR1647","RV Pond",2023-06-06,"22:04","Night","transect","good",13.8,73.5,NA,1.43,6,NA,"South","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919326470564,-80.501174639387,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1647_2023-06"
"FLIR1649_2023","FLIR1649","RV Pond",2023-06-06,"22:05","Night","transect","good",13.8,73.5,NA,1.63,6,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919365433158,-80.5011060109228,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1649_2023-06"
"FLIR1651_2023","FLIR1651","RV Pond",2023-06-06,"22:05","Night","transect","good",13.8,73.5,NA,1.25,6,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6918993325027,-80.501104186492,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1651_2023-06"
"FLIR1653_2023","FLIR1653","RV Pond",2023-06-06,"22:05","Night","transect","good",13.8,73.5,NA,1.58,4,NA,"North","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6918789134732,-80.5011972425436,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1653_2023-06"
"FLIR1655_2023","FLIR1655","RV Pond",2023-06-06,"22:06","Night","transect","good",13.8,73.5,NA,1.43,4,NA,"South","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919447739829,-80.5011585244024,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1655_2023-06"
"FLIR1657_2023","FLIR1657","RV Pond",2023-06-06,"22:07","Night","transect","good",13.8,73.5,NA,1.47,4,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.691941586829,-80.5011684518926,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1657_2023-06"
"FLIR1659_2023","FLIR1659","RV Pond",2023-06-06,"22:07","Night","transect","good",13.8,73.5,NA,1.45,4,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.691953759225,-80.5011034170825,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1659_2023-06"
"FLIR1661_2023","FLIR1661","RV Pond",2023-06-06,"22:08","Night","transect","good",13.8,73.5,NA,1.54,2,NA,"North","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919566499232,-80.5011737140186,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1661_2023-06"
"FLIR1663_2023","FLIR1663","RV Pond",2023-06-06,"22:08","Night","transect","good",13.8,73.5,NA,1.42,2,NA,"South","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919190542621,-80.5011240691806,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1663_2023-06"
"FLIR1667_2023","FLIR1667","RV Pond",2023-06-06,"22:08","Night","transect","good",13.8,73.5,NA,1.54,2,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919792623822,-80.5011689009145,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1667_2023-06"
"FLIR1671_2023","FLIR1671","RV Pond",2023-06-06,"22:10","Night","transect","good",13.8,73.5,NA,1.39,2,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919740904874,-80.501152809498,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1671_2023-06"
"FLIR1673_2023","FLIR1673","RV Pond",2023-06-06,"22:11","Night","transect","good",13.8,73.5,NA,1.71,0,NA,"North","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919519470101,-80.5012314025422,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1673_2023-06"
"FLIR1675_2023","FLIR1675","RV Pond",2023-06-06,"22:12","Night","transect","good",13.8,73.5,NA,1.33,0,NA,"South","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919576356156,-80.5011832285767,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1675_2023-06"
"FLIR1677_2023","FLIR1677","RV Pond",2023-06-06,"22:12","Night","transect","good",13.8,73.5,NA,1.51,0,NA,"East","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6920047374858,-80.5011677978682,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1677_2023-06"
"FLIR1679_2023","FLIR1679","RV Pond",2023-06-06,"22:12","Night","transect","good",13.8,73.5,NA,1.51,0,NA,"West","507e2cbb-1a03-4107-9e65-48b417cfc2c7",41.6919935098008,-80.5011420219991,41.6919706107,-80.5011310041,"Rachel Verdi","FLIR1679_2023-06"
"FLIR1571_2023","FLIR1571","Vorisek Pond",2023-05-31,"21:26","Night","transect","good",19.8,70.8,NA,1.53,10,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121527803753,-80.3913988527025,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1571_2023-05"
"FLIR1573_2023","FLIR1573","Vorisek Pond",2023-05-31,"21:27","Night","transect","good",19.8,70.8,NA,1.5,10,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121839021692,-80.3913618678222,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1573_2023-05"
"FLIR1577_2023","FLIR1577","Vorisek Pond",2023-05-31,"21:27","Night","transect","good",19.8,70.8,NA,1.49,10,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.71216092525,-80.391345012661,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1577_2023-05"
"FLIR1579_2023","FLIR1579","Vorisek Pond",2023-05-31,"21:28","Night","transect","good",19.8,70.8,NA,1.5,10,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121677432983,-80.3913115296828,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1579_2023-05"
"FLIR1581_2023","FLIR1581","Vorisek Pond",2023-05-31,"21:29","Night","transect","good",19.8,70.8,NA,1.45,8,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.712138400814,-80.3913877567216,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1581_2023-05"
"FLIR1583_2023","FLIR1583","Vorisek Pond",2023-05-31,"21:29","Night","transect","good",19.8,70.8,NA,1.48,8,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121593848437,-80.391372054597,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1583_2023-05"
"FLIR1585_2023","FLIR1585","Vorisek Pond",2023-05-31,"21:30","Night","transect","good",19.8,70.8,NA,1.47,8,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121107948126,-80.3913444901776,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1585_2023-05"
"FLIR1587_2023","FLIR1587","Vorisek Pond",2023-05-31,"21:30","Night","transect","good",19.8,70.8,NA,1.44,8,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121119202012,-80.3913245979297,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1587_2023-05"
"FLIR1589_2023","FLIR1589","Vorisek Pond",2023-05-31,"21:30","Night","transect","good",19.8,70.8,NA,1.51,6,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121015292432,-80.3913796944055,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1589_2023-05"
"FLIR1591_2023","FLIR1591","Vorisek Pond",2023-05-31,"21:31","Night","transect","good",19.8,70.8,NA,1.49,6,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121510325715,-80.3914090466507,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1591_2023-05"
"FLIR1593_2023","FLIR1593","Vorisek Pond",2023-05-31,"21:31","Night","transect","good",19.8,70.8,NA,1.49,6,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121435981615,-80.3913847017723,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1593_2023-05"
"FLIR1595_2023","FLIR1595","Vorisek Pond",2023-05-31,"21:32","Night","transect","good",19.8,70.8,NA,1.49,6,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121516029909,-80.3914021689995,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1595_2023-05"
"FLIR1597_2023","FLIR1597","Vorisek Pond",2023-05-31,"21:32","Night","transect","good",19.8,70.8,NA,1.44,4,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121465730917,-80.3914696957025,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1597_2023-05"
"FLIR1599_2023","FLIR1599","Vorisek Pond",2023-05-31,"21:33","Night","transect","good",19.8,70.8,NA,1.5,4,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.712171198532,-80.3914384680246,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1599_2023-05"
"FLIR1601_2023","FLIR1601","Vorisek Pond",2023-05-31,"21:33","Night","transect","good",19.8,70.8,NA,1.52,4,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121600601942,-80.3913962611917,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1601_2023-05"
"FLIR1603_2023","FLIR1603","Vorisek Pond",2023-05-31,"21:34","Night","transect","good",19.8,70.8,NA,1.55,4,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121768842176,-80.3913930723016,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1603_2023-05"
"FLIR1605_2023","FLIR1605","Vorisek Pond",2023-05-31,"21:34","Night","transect","good",19.8,70.8,NA,1.48,2,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121587757011,-80.3914789259524,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1605_2023-05"
"FLIR1607_2023","FLIR1607","Vorisek Pond",2023-05-31,"21:35","Night","transect","good",19.8,70.8,NA,1.52,2,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121082535827,-80.3914310359146,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1607_2023-05"
"FLIR1609_2023","FLIR1609","Vorisek Pond",2023-05-31,"21:35","Night","transect","good",19.8,70.8,NA,1.49,2,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121038085444,-80.391432272965,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1609_2023-05"
"FLIR1611_2023","FLIR1611","Vorisek Pond",2023-05-31,"21:35","Night","transect","good",19.8,70.8,NA,1.49,2,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121309945035,-80.391446991279,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1611_2023-05"
"FLIR1613_2023","FLIR1613","Vorisek Pond",2023-05-31,"21:36","Night","transect","good",19.8,70.8,NA,1.5,0,NA,"North","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.712129673201,-80.3914745664095,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1613_2023-05"
"FLIR1615_2023","FLIR1615","Vorisek Pond",2023-05-31,"21:36","Night","transect","good",19.8,70.8,NA,1.51,0,NA,"South","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121307182584,-80.3914897984851,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1615_2023-05"
"FLIR1617_2023","FLIR1617","Vorisek Pond",2023-05-31,"21:37","Night","transect","good",19.8,70.8,NA,1.48,0,NA,"East","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121477991771,-80.391491157613,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1617_2023-05"
"FLIR1619_2023","FLIR1619","Vorisek Pond",2023-05-31,"21:37","Night","transect","good",19.8,70.8,NA,1.48,0,NA,"West","cb295f7f-abb6-4add-a0bf-c30875fc3e0b",41.7121475202415,-80.3914743758252,41.712718597,-80.3914016722,"Rachel Verdi","FLIR1619_2023-05"
"FLIR1513_2023","FLIR1513","Tuttle Pond",2023-05-30,"21:15","Night","transect","good",22.9,51.5,NA,1.61,10,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386738536942,-80.495337154812,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1513_2023-05"
"FLIR1515_2023","FLIR1515","Tuttle Pond",2023-05-30,"21:17","Night","transect","good",22.9,51.5,NA,1.54,10,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387572813749,-80.4953370403656,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1515_2023-05"
"FLIR1517_2023","FLIR1517","Tuttle Pond",2023-05-30,"21:18","Night","transect","good",22.9,51.5,NA,1.46,10,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386631409223,-80.495288687902,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1517_2023-05"
"FLIR1519_2023","FLIR1519","Tuttle Pond",2023-05-30,"21:19","Night","transect","good",22.9,51.5,NA,1.47,10,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387060940128,-80.4952124621236,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1519_2023-05"
"FLIR1521_2023","FLIR1521","Tuttle Pond",2023-05-30,"21:20","Night","transect","good",22.9,51.5,NA,1.52,8,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386647546297,-80.4952902732847,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1521_2023-05"
"FLIR1523_2023","FLIR1523","Tuttle Pond",2023-05-30,"21:21","Night","transect","good",22.9,51.5,NA,1.45,8,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386807232243,-80.495316622864,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1523_2023-05"
"FLIR1525_2023","FLIR1525","Tuttle Pond",2023-05-30,"21:21","Night","transect","good",22.9,51.5,NA,1.56,8,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386808934198,-80.4952230917659,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1525_2023-05"
"FLIR1527_2023","FLIR1527","Tuttle Pond",2023-05-30,"21:22","Night","transect","good",22.9,51.5,NA,1.51,8,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387251991942,-80.4952175044711,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1527_2023-05"
"FLIR1529_2023","FLIR1529","Tuttle Pond",2023-05-30,"21:23","Night","transect","good",22.9,51.5,NA,1.49,6,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387014190601,-80.4953332812248,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1529_2023-05"
"FLIR1531_2023","FLIR1531","Tuttle Pond",2023-05-30,"21:23","Night","transect","good",22.9,51.5,NA,1.48,6,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387268914399,-80.4952485673567,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1531_2023-05"
"FLIR1535_2023","FLIR1535","Tuttle Pond",2023-05-30,"21:24","Night","transect","good",22.9,51.5,NA,1.49,6,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386800122341,-80.4952017264552,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1535_2023-05"
"FLIR1537_2023","FLIR1537","Tuttle Pond",2023-05-30,"21:25","Night","transect","good",22.9,51.5,NA,1.52,6,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387188938061,-80.4953811349579,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1537_2023-05"
"FLIR1539_2023","FLIR1539","Tuttle Pond",2023-05-30,"21:25","Night","transect","good",22.9,51.5,NA,1.49,4,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386853971225,-80.4953383287019,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1539_2023-05"
"FLIR1541_2023","FLIR1541","Tuttle Pond",2023-05-30,"21:26","Night","transect","good",22.9,51.5,NA,1.51,4,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387136429238,-80.4952589806638,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1541_2023-05"
"FLIR1543_2023","FLIR1543","Tuttle Pond",2023-05-30,"21:27","Night","transect","good",22.9,51.5,NA,1.49,4,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386538958078,-80.4952091919013,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1543_2023-05"
"FLIR1545_2023","FLIR1545","Tuttle Pond",2023-05-30,"21:27","Night","transect","good",22.9,51.5,NA,1.5,4,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386898168482,-80.4951738771536,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1545_2023-05"
"FLIR1547_2023","FLIR1547","Tuttle Pond",2023-05-30,"21:28","Night","transect","good",22.9,51.5,NA,1.5,2,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386774363024,-80.4952136149573,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1547_2023-05"
"FLIR1549_2023","FLIR1549","Tuttle Pond",2023-05-30,"21:29","Night","transect","good",22.9,51.5,NA,1.49,2,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387666990445,-80.4952904100576,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1549_2023-05"
"FLIR1551_2023","FLIR1551","Tuttle Pond",2023-05-30,"21:29","Night","transect","good",22.9,51.5,NA,1.47,2,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386436448919,-80.4952313084156,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1551_2023-05"
"FLIR1553_2023","FLIR1553","Tuttle Pond",2023-05-30,"21:30","Night","transect","good",22.9,51.5,NA,1.5,2,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387311585664,-80.4952423066062,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1553_2023-05"
"FLIR1555_2023","FLIR1555","Tuttle Pond",2023-05-30,"21:30","Night","transect","good",22.9,51.5,NA,1.52,0,NA,"North","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6387133243493,-80.4952495241798,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1555_2023-05"
"FLIR1557_2023","FLIR1557","Tuttle Pond",2023-05-30,"21:32","Night","transect","good",22.9,51.5,NA,1.54,0,NA,"South","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.638760198395,-80.4951189146336,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1557_2023-05"
"FLIR1559_2023","FLIR1559","Tuttle Pond",2023-05-30,"21:32","Night","transect","good",22.9,51.5,NA,1.5,0,NA,"East","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386689154679,-80.4951970626812,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1559_2023-05"
"FLIR1561_2023","FLIR1561","Tuttle Pond",2023-05-30,"21:32","Night","transect","good",22.9,51.5,NA,1.52,0,NA,"West","7e0fe48d-ea21-404b-a9fe-a31eedc88e09",41.6386750537706,-80.4951938644091,41.6383735255,-80.4946823426,"Rachel Verdi","FLIR1561_2023-05"
"FLIR1131_2023","FLIR1131","Phelps Pond",2023-04-06,"00:42","Night","transect","good",16.4,86.3,NA,1.553,0,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910363250047,-80.5125846148703,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1131_2023-04"
"FLIR1131_2023","FLIR1131","Phelps Pond",2023-04-06,"00:42","Night","transect","good",16.4,86.3,NA,1.553,0,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910363250047,-80.5125846148703,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1131_2023-04"
"FLIR1133_2023","FLIR1133","Phelps Pond",2023-04-06,"00:44","Night","transect","good",16.4,86.3,NA,1.53,0,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910329717357,-80.5125150642726,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1133_2023-04"
"FLIR1135_2023","FLIR1135","Phelps Pond",2023-04-06,"00:44","Night","transect","good",16.4,86.3,NA,1.53,0,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910142016565,-80.5124930930248,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1135_2023-04"
"FLIR1137_2023","FLIR1137","Phelps Pond",2023-04-06,"00:45","Night","transect","good",16.4,86.3,NA,1.52,0,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.691050751797,-80.51248919389,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1137_2023-04"
"FLIR1139_2023","FLIR1139","Phelps Pond",2023-04-06,"00:45","Night","transect","good",16.4,86.3,NA,1.5,2,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910545510557,-80.5125192431006,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1139_2023-04"
"FLIR1141_2023","FLIR1141","Phelps Pond",2023-04-06,"00:45","Night","transect","good",16.4,86.3,NA,1.48,2,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910964697464,-80.5126015858173,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1141_2023-04"
"FLIR1145_2023","FLIR1145","Phelps Pond",2023-04-06,"00:46","Night","transect","good",16.4,86.3,NA,1.5,2,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910220750098,-80.5125955419906,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1145_2023-04"
"FLIR1147_2023","FLIR1147","Phelps Pond",2023-04-06,"00:47","Night","transect","good",16.4,86.3,NA,1.55,2,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910628553979,-80.5125531583283,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1147_2023-04"
"FLIR1149_2023","FLIR1149","Phelps Pond",2023-04-06,"00:48","Night","transect","good",16.4,86.3,NA,1.49,4,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910577945532,-80.5126387582454,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1149_2023-04"
"FLIR1151_2023","FLIR1151","Phelps Pond",2023-04-06,"00:48","Night","transect","good",16.4,86.3,NA,1.48,4,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910561889316,-80.5126621884008,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1151_2023-04"
"FLIR1153_2023","FLIR1153","Phelps Pond",2023-04-06,"00:49","Night","transect","good",16.4,86.3,NA,1.5,4,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910636311941,-80.5125828770503,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1153_2023-04"
"FLIR1155_2023","FLIR1155","Phelps Pond",2023-04-06,"00:49","Night","transect","good",16.4,86.3,NA,1.46,4,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910431452906,-80.5125577999731,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1155_2023-04"
"FLIR1157_2023","FLIR1157","Phelps Pond",2023-04-06,"00:50","Night","transect","good",16.4,86.3,NA,1.57,6,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910339621127,-80.5125737046039,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1157_2023-04"
"FLIR1159_2023","FLIR1159","Phelps Pond",2023-04-06,"00:50","Night","transect","good",16.4,86.3,NA,1.5,6,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910295462931,-80.5126247088732,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1159_2023-04"
"FLIR1159_2023","FLIR1159","Phelps Pond",2023-04-06,"00:50","Night","transect","good",16.4,86.3,NA,1.5,6,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910295462931,-80.5126247088732,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1159_2023-04"
"FLIR1161_2023","FLIR1161","Phelps Pond",2023-04-06,"00:51","Night","transect","good",16.4,86.3,NA,1.55,6,NA,"North","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910581542188,-80.5125527674136,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1161_2023-04"
"FLIR1163_2023","FLIR1163","Phelps Pond",2023-04-06,"00:51","Night","transect","good",16.4,86.3,NA,1.55,6,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910740559492,-80.5125767301768,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1163_2023-04"
"FLIR1165_2023","FLIR1165","Phelps Pond",2023-04-06,"00:52","Night","transect","good",16.4,86.3,NA,1.39,8,NA,"West","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910519427354,-80.5125946110335,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1165_2023-04"
"FLIR1167_2023","FLIR1167","Phelps Pond",2023-04-06,"00:52","Night","transect","good",16.4,86.3,NA,1.41,8,NA,"East","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910345788243,-80.5126420626407,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1167_2023-04"
"FLIR1169_2023","FLIR1169","Phelps Pond",2023-04-06,"00:53","Night","transect","good",16.4,86.3,NA,1.49,8,NA,"South","554794ea-cfe1-44cb-a611-b31a1752ce96",41.6910245051577,-80.5126098863193,41.6910834192,-80.512477113,"Brandon Hoenig","FLIR1169_2023-04"
